行政区域コード,"都道府県名
（漢字）","市区町村名
（漢字）","都道府県名
（ｶﾅ）","市区町村名
（ｶﾅ）",都道府県真偽値,都道府県コード
01217,北海道,江別市,ﾎｯｶｲﾄﾞｳ,ｴﾍﾞﾂｼ,FALSE,01
01218,北海道,赤平市,ﾎｯｶｲﾄﾞｳ,ｱｶﾋﾞﾗｼ,FALSE,01
01219,北海道,紋別市,ﾎｯｶｲﾄﾞｳ,ﾓﾝﾍﾞﾂｼ,FALSE,01
01220,北海道,士別市,ﾎｯｶｲﾄﾞｳ,ｼﾍﾞﾂｼ,FALSE,01
01221,北海道,名寄市,ﾎｯｶｲﾄﾞｳ,ﾅﾖﾛｼ,FALSE,01
01222,北海道,三笠市,ﾎｯｶｲﾄﾞｳ,ﾐｶｻｼ,FALSE,01
01223,北海道,根室市,ﾎｯｶｲﾄﾞｳ,ﾈﾑﾛｼ,FALSE,01
01224,北海道,千歳市,ﾎｯｶｲﾄﾞｳ,ﾁﾄｾｼ,FALSE,01
01225,北海道,滝川市,ﾎｯｶｲﾄﾞｳ,ﾀｷｶﾜｼ,FALSE,01
01226,北海道,砂川市,ﾎｯｶｲﾄﾞｳ,ｽﾅｶﾞﾜｼ,FALSE,01
01227,北海道,歌志内市,ﾎｯｶｲﾄﾞｳ,ｳﾀｼﾅｲｼ,FALSE,01
01228,北海道,深川市,ﾎｯｶｲﾄﾞｳ,ﾌｶｶﾞﾜｼ,FALSE,01
01229,北海道,富良野市,ﾎｯｶｲﾄﾞｳ,ﾌﾗﾉｼ,FALSE,01
01230,北海道,登別市,ﾎｯｶｲﾄﾞｳ,ﾉﾎﾞﾘﾍﾞﾂｼ,FALSE,01
01231,北海道,恵庭市,ﾎｯｶｲﾄﾞｳ,ｴﾆﾜｼ,FALSE,01
01233,北海道,伊達市,ﾎｯｶｲﾄﾞｳ,ﾀﾞﾃｼ,FALSE,01
01234,北海道,北広島市,ﾎｯｶｲﾄﾞｳ,ｷﾀﾋﾛｼﾏｼ,FALSE,01
01235,北海道,石狩市,ﾎｯｶｲﾄﾞｳ,ｲｼｶﾘｼ,FALSE,01
01236,北海道,北斗市,ﾎｯｶｲﾄﾞｳ,ﾎｸﾄｼ,FALSE,01
01303,北海道,当別町,ﾎｯｶｲﾄﾞｳ,ﾄｳﾍﾞﾂﾁｮｳ,FALSE,01
01304,北海道,新篠津村,ﾎｯｶｲﾄﾞｳ,ｼﾝｼﾉﾂﾑﾗ,FALSE,01
01331,北海道,松前町,ﾎｯｶｲﾄﾞｳ,ﾏﾂﾏｴﾁｮｳ,FALSE,01
01332,北海道,福島町,ﾎｯｶｲﾄﾞｳ,ﾌｸｼﾏﾁｮｳ,FALSE,01
01333,北海道,知内町,ﾎｯｶｲﾄﾞｳ,ｼﾘｳﾁﾁｮｳ,FALSE,01
01334,北海道,木古内町,ﾎｯｶｲﾄﾞｳ,ｷｺﾅｲﾁｮｳ,FALSE,01
01337,北海道,七飯町,ﾎｯｶｲﾄﾞｳ,ﾅﾅｴﾁｮｳ,FALSE,01
01343,北海道,鹿部町,ﾎｯｶｲﾄﾞｳ,ｼｶﾍﾞﾁｮｳ,FALSE,01
01345,北海道,森町,ﾎｯｶｲﾄﾞｳ,ﾓﾘﾏﾁ,FALSE,01
01346,北海道,八雲町,ﾎｯｶｲﾄﾞｳ,ﾔｸﾓﾁｮｳ,FALSE,01
01347,北海道,長万部町,ﾎｯｶｲﾄﾞｳ,ｵｼｬﾏﾝﾍﾞﾁｮｳ,FALSE,01
01361,北海道,江差町,ﾎｯｶｲﾄﾞｳ,ｴｻｼﾁｮｳ,FALSE,01
01362,北海道,上ノ国町,ﾎｯｶｲﾄﾞｳ,ｶﾐﾉｸﾆﾁｮｳ,FALSE,01
01363,北海道,厚沢部町,ﾎｯｶｲﾄﾞｳ,ｱｯｻﾌﾞﾁｮｳ,FALSE,01
01364,北海道,乙部町,ﾎｯｶｲﾄﾞｳ,ｵﾄﾍﾞﾁｮｳ,FALSE,01
01367,北海道,奥尻町,ﾎｯｶｲﾄﾞｳ,ｵｸｼﾘﾁｮｳ,FALSE,01
01370,北海道,今金町,ﾎｯｶｲﾄﾞｳ,ｲﾏｶﾈﾁｮｳ,FALSE,01
01371,北海道,せたな町,ﾎｯｶｲﾄﾞｳ,ｾﾀﾅﾁｮｳ,FALSE,01
01391,北海道,島牧村,ﾎｯｶｲﾄﾞｳ,ｼﾏﾏｷﾑﾗ,FALSE,01
01392,北海道,寿都町,ﾎｯｶｲﾄﾞｳ,ｽｯﾂﾁｮｳ,FALSE,01
01393,北海道,黒松内町,ﾎｯｶｲﾄﾞｳ,ｸﾛﾏﾂﾅｲﾁｮｳ,FALSE,01
01394,北海道,蘭越町,ﾎｯｶｲﾄﾞｳ,ﾗﾝｺｼﾁｮｳ,FALSE,01
01395,北海道,ニセコ町,ﾎｯｶｲﾄﾞｳ,ﾆｾｺﾁｮｳ,FALSE,01
01396,北海道,真狩村,ﾎｯｶｲﾄﾞｳ,ﾏｯｶﾘﾑﾗ,FALSE,01
01397,北海道,留寿都村,ﾎｯｶｲﾄﾞｳ,ﾙｽﾂﾑﾗ,FALSE,01
01398,北海道,喜茂別町,ﾎｯｶｲﾄﾞｳ,ｷﾓﾍﾞﾂﾁｮｳ,FALSE,01
01399,北海道,京極町,ﾎｯｶｲﾄﾞｳ,ｷｮｳｺﾞｸﾁｮｳ,FALSE,01
01400,北海道,倶知安町,ﾎｯｶｲﾄﾞｳ,ｸｯﾁｬﾝﾁｮｳ,FALSE,01
01401,北海道,共和町,ﾎｯｶｲﾄﾞｳ,ｷｮｳﾜﾁｮｳ,FALSE,01
01402,北海道,岩内町,ﾎｯｶｲﾄﾞｳ,ｲﾜﾅｲﾁｮｳ,FALSE,01
01403,北海道,泊村,ﾎｯｶｲﾄﾞｳ,ﾄﾏﾘﾑﾗ,FALSE,01
01404,北海道,神恵内村,ﾎｯｶｲﾄﾞｳ,ｶﾓｴﾅｲﾑﾗ,FALSE,01
01405,北海道,積丹町,ﾎｯｶｲﾄﾞｳ,ｼｬｺﾀﾝﾁｮｳ,FALSE,01
01406,北海道,古平町,ﾎｯｶｲﾄﾞｳ,ﾌﾙﾋﾞﾗﾁｮｳ,FALSE,01
01407,北海道,仁木町,ﾎｯｶｲﾄﾞｳ,ﾆｷﾁｮｳ,FALSE,01
01408,北海道,余市町,ﾎｯｶｲﾄﾞｳ,ﾖｲﾁﾁｮｳ,FALSE,01
01409,北海道,赤井川村,ﾎｯｶｲﾄﾞｳ,ｱｶｲｶﾞﾜﾑﾗ,FALSE,01
01423,北海道,南幌町,ﾎｯｶｲﾄﾞｳ,ﾅﾝﾎﾟﾛﾁｮｳ,FALSE,01
01424,北海道,奈井江町,ﾎｯｶｲﾄﾞｳ,ﾅｲｴﾁｮｳ,FALSE,01
01425,北海道,上砂川町,ﾎｯｶｲﾄﾞｳ,ｶﾐｽﾅｶﾞﾜﾁｮｳ,FALSE,01
01427,北海道,由仁町,ﾎｯｶｲﾄﾞｳ,ﾕﾆﾁｮｳ,FALSE,01
01428,北海道,長沼町,ﾎｯｶｲﾄﾞｳ,ﾅｶﾞﾇﾏﾁｮｳ,FALSE,01
01429,北海道,栗山町,ﾎｯｶｲﾄﾞｳ,ｸﾘﾔﾏﾁｮｳ,FALSE,01
01430,北海道,月形町,ﾎｯｶｲﾄﾞｳ,ﾂｷｶﾞﾀﾁｮｳ,FALSE,01
01431,北海道,浦臼町,ﾎｯｶｲﾄﾞｳ,ｳﾗｳｽﾁｮｳ,FALSE,01
01432,北海道,新十津川町,ﾎｯｶｲﾄﾞｳ,ｼﾝﾄﾂｶﾜﾁｮｳ,FALSE,01
01433,北海道,妹背牛町,ﾎｯｶｲﾄﾞｳ,ﾓｾｳｼﾁｮｳ,FALSE,01
01434,北海道,秩父別町,ﾎｯｶｲﾄﾞｳ,ﾁｯﾌﾟﾍﾞﾂﾁｮｳ,FALSE,01
01436,北海道,雨竜町,ﾎｯｶｲﾄﾞｳ,ｳﾘｭｳﾁｮｳ,FALSE,01
01437,北海道,北竜町,ﾎｯｶｲﾄﾞｳ,ﾎｸﾘｭｳﾁｮｳ,FALSE,01
01438,北海道,沼田町,ﾎｯｶｲﾄﾞｳ,ﾇﾏﾀﾁｮｳ,FALSE,01
01452,北海道,鷹栖町,ﾎｯｶｲﾄﾞｳ,ﾀｶｽﾁｮｳ,FALSE,01
01453,北海道,東神楽町,ﾎｯｶｲﾄﾞｳ,ﾋｶﾞｼｶｸﾞﾗﾁｮｳ,FALSE,01
01454,北海道,当麻町,ﾎｯｶｲﾄﾞｳ,ﾄｳﾏﾁｮｳ,FALSE,01
01455,北海道,比布町,ﾎｯｶｲﾄﾞｳ,ﾋﾟｯﾌﾟﾁｮｳ,FALSE,01
01456,北海道,愛別町,ﾎｯｶｲﾄﾞｳ,ｱｲﾍﾞﾂﾁｮｳ,FALSE,01
01457,北海道,上川町,ﾎｯｶｲﾄﾞｳ,ｶﾐｶﾜﾁｮｳ,FALSE,01
01458,北海道,東川町,ﾎｯｶｲﾄﾞｳ,ﾋｶﾞｼｶﾜﾁｮｳ,FALSE,01
01459,北海道,美瑛町,ﾎｯｶｲﾄﾞｳ,ﾋﾞｴｲﾁｮｳ,FALSE,01
01460,北海道,上富良野町,ﾎｯｶｲﾄﾞｳ,ｶﾐﾌﾗﾉﾁｮｳ,FALSE,01
01461,北海道,中富良野町,ﾎｯｶｲﾄﾞｳ,ﾅｶﾌﾗﾉﾁｮｳ,FALSE,01
01462,北海道,南富良野町,ﾎｯｶｲﾄﾞｳ,ﾐﾅﾐﾌﾗﾉﾁｮｳ,FALSE,01
01463,北海道,占冠村,ﾎｯｶｲﾄﾞｳ,ｼﾑｶｯﾌﾟﾑﾗ,FALSE,01
01464,北海道,和寒町,ﾎｯｶｲﾄﾞｳ,ﾜｯｻﾑﾁｮｳ,FALSE,01
01465,北海道,剣淵町,ﾎｯｶｲﾄﾞｳ,ｹﾝﾌﾞﾁﾁｮｳ,FALSE,01
01468,北海道,下川町,ﾎｯｶｲﾄﾞｳ,ｼﾓｶﾜﾁｮｳ,FALSE,01
01469,北海道,美深町,ﾎｯｶｲﾄﾞｳ,ﾋﾞﾌｶﾁｮｳ,FALSE,01
01470,北海道,音威子府村,ﾎｯｶｲﾄﾞｳ,ｵﾄｲﾈｯﾌﾟﾑﾗ,FALSE,01
01471,北海道,中川町,ﾎｯｶｲﾄﾞｳ,ﾅｶｶﾞﾜﾁｮｳ,FALSE,01
01472,北海道,幌加内町,ﾎｯｶｲﾄﾞｳ,ﾎﾛｶﾅｲﾁｮｳ,FALSE,01
01481,北海道,増毛町,ﾎｯｶｲﾄﾞｳ,ﾏｼｹﾁｮｳ,FALSE,01
01482,北海道,小平町,ﾎｯｶｲﾄﾞｳ,ｵﾋﾞﾗﾁｮｳ,FALSE,01
01483,北海道,苫前町,ﾎｯｶｲﾄﾞｳ,ﾄﾏﾏｴﾁｮｳ,FALSE,01
01484,北海道,羽幌町,ﾎｯｶｲﾄﾞｳ,ﾊﾎﾞﾛﾁｮｳ,FALSE,01
01485,北海道,初山別村,ﾎｯｶｲﾄﾞｳ,ｼｮｻﾝﾍﾞﾂﾑﾗ,FALSE,01
01486,北海道,遠別町,ﾎｯｶｲﾄﾞｳ,ｴﾝﾍﾞﾂﾁｮｳ,FALSE,01
01487,北海道,天塩町,ﾎｯｶｲﾄﾞｳ,ﾃｼｵﾁｮｳ,FALSE,01
01511,北海道,猿払村,ﾎｯｶｲﾄﾞｳ,ｻﾙﾌﾂﾑﾗ,FALSE,01
01512,北海道,浜頓別町,ﾎｯｶｲﾄﾞｳ,ﾊﾏﾄﾝﾍﾞﾂﾁｮｳ,FALSE,01
01513,北海道,中頓別町,ﾎｯｶｲﾄﾞｳ,ﾅｶﾄﾝﾍﾞﾂﾁｮｳ,FALSE,01
01514,北海道,枝幸町,ﾎｯｶｲﾄﾞｳ,ｴｻｼﾁｮｳ,FALSE,01
01516,北海道,豊富町,ﾎｯｶｲﾄﾞｳ,ﾄﾖﾄﾐﾁｮｳ,FALSE,01
01517,北海道,礼文町,ﾎｯｶｲﾄﾞｳ,ﾚﾌﾞﾝﾁｮｳ,FALSE,01
01518,北海道,利尻町,ﾎｯｶｲﾄﾞｳ,ﾘｼﾘﾁｮｳ,FALSE,01
01519,北海道,利尻富士町,ﾎｯｶｲﾄﾞｳ,ﾘｼﾘﾌｼﾞﾁｮｳ,FALSE,01
01520,北海道,幌延町,ﾎｯｶｲﾄﾞｳ,ﾎﾛﾉﾍﾞﾁｮｳ,FALSE,01
01543,北海道,美幌町,ﾎｯｶｲﾄﾞｳ,ﾋﾞﾎﾛﾁｮｳ,FALSE,01
01544,北海道,津別町,ﾎｯｶｲﾄﾞｳ,ﾂﾍﾞﾂﾁｮｳ,FALSE,01
01545,北海道,斜里町,ﾎｯｶｲﾄﾞｳ,ｼｬﾘﾁｮｳ,FALSE,01
01546,北海道,清里町,ﾎｯｶｲﾄﾞｳ,ｷﾖｻﾄﾁｮｳ,FALSE,01
01547,北海道,小清水町,ﾎｯｶｲﾄﾞｳ,ｺｼﾐｽﾞﾁｮｳ,FALSE,01
01549,北海道,訓子府町,ﾎｯｶｲﾄﾞｳ,ｸﾝﾈｯﾌﾟﾁｮｳ,FALSE,01
01550,北海道,置戸町,ﾎｯｶｲﾄﾞｳ,ｵｹﾄﾁｮｳ,FALSE,01
01552,北海道,佐呂間町,ﾎｯｶｲﾄﾞｳ,ｻﾛﾏﾁｮｳ,FALSE,01
01555,北海道,遠軽町,ﾎｯｶｲﾄﾞｳ,ｴﾝｶﾞﾙﾁｮｳ,FALSE,01
01559,北海道,湧別町,ﾎｯｶｲﾄﾞｳ,ﾕｳﾍﾞﾂﾁｮｳ,FALSE,01
01560,北海道,滝上町,ﾎｯｶｲﾄﾞｳ,ﾀｷﾉｳｴﾁｮｳ,FALSE,01
01561,北海道,興部町,ﾎｯｶｲﾄﾞｳ,ｵｺｯﾍﾟﾁｮｳ,FALSE,01
01562,北海道,西興部村,ﾎｯｶｲﾄﾞｳ,ﾆｼｵｺｯﾍﾟﾑﾗ,FALSE,01
01563,北海道,雄武町,ﾎｯｶｲﾄﾞｳ,ｵｳﾑﾁｮｳ,FALSE,01
01564,北海道,大空町,ﾎｯｶｲﾄﾞｳ,ｵｵｿﾞﾗﾁｮｳ,FALSE,01
01571,北海道,豊浦町,ﾎｯｶｲﾄﾞｳ,ﾄﾖｳﾗﾁｮｳ,FALSE,01
01575,北海道,壮瞥町,ﾎｯｶｲﾄﾞｳ,ｿｳﾍﾞﾂﾁｮｳ,FALSE,01
01578,北海道,白老町,ﾎｯｶｲﾄﾞｳ,ｼﾗｵｲﾁｮｳ,FALSE,01
01581,北海道,厚真町,ﾎｯｶｲﾄﾞｳ,ｱﾂﾏﾁｮｳ,FALSE,01
01584,北海道,洞爺湖町,ﾎｯｶｲﾄﾞｳ,ﾄｳﾔｺﾁｮｳ,FALSE,01
01585,北海道,安平町,ﾎｯｶｲﾄﾞｳ,ｱﾋﾞﾗﾁｮｳ,FALSE,01
01586,北海道,むかわ町,ﾎｯｶｲﾄﾞｳ,ﾑｶﾜﾁｮｳ,FALSE,01
01601,北海道,日高町,ﾎｯｶｲﾄﾞｳ,ﾋﾀﾞｶﾁｮｳ,FALSE,01
01602,北海道,平取町,ﾎｯｶｲﾄﾞｳ,ﾋﾞﾗﾄﾘﾁｮｳ,FALSE,01
01604,北海道,新冠町,ﾎｯｶｲﾄﾞｳ,ﾆｲｶｯﾌﾟﾁｮｳ,FALSE,01
01607,北海道,浦河町,ﾎｯｶｲﾄﾞｳ,ｳﾗｶﾜﾁｮｳ,FALSE,01
01608,北海道,様似町,ﾎｯｶｲﾄﾞｳ,ｻﾏﾆﾁｮｳ,FALSE,01
01609,北海道,えりも町,ﾎｯｶｲﾄﾞｳ,ｴﾘﾓﾁｮｳ,FALSE,01
01610,北海道,新ひだか町,ﾎｯｶｲﾄﾞｳ,ｼﾝﾋﾀﾞｶﾁｮｳ,FALSE,01
01631,北海道,音更町,ﾎｯｶｲﾄﾞｳ,ｵﾄﾌｹﾁｮｳ,FALSE,01
01632,北海道,士幌町,ﾎｯｶｲﾄﾞｳ,ｼﾎﾛﾁｮｳ,FALSE,01
01633,北海道,上士幌町,ﾎｯｶｲﾄﾞｳ,ｶﾐｼﾎﾛﾁｮｳ,FALSE,01
01634,北海道,鹿追町,ﾎｯｶｲﾄﾞｳ,ｼｶｵｲﾁｮｳ,FALSE,01
01635,北海道,新得町,ﾎｯｶｲﾄﾞｳ,ｼﾝﾄｸﾁｮｳ,FALSE,01
01636,北海道,清水町,ﾎｯｶｲﾄﾞｳ,ｼﾐｽﾞﾁｮｳ,FALSE,01
01637,北海道,芽室町,ﾎｯｶｲﾄﾞｳ,ﾒﾑﾛﾁｮｳ,FALSE,01
01638,北海道,中札内村,ﾎｯｶｲﾄﾞｳ,ﾅｶｻﾂﾅｲﾑﾗ,FALSE,01
01639,北海道,更別村,ﾎｯｶｲﾄﾞｳ,ｻﾗﾍﾞﾂﾑﾗ,FALSE,01
01641,北海道,大樹町,ﾎｯｶｲﾄﾞｳ,ﾀｲｷﾁｮｳ,FALSE,01
01642,北海道,広尾町,ﾎｯｶｲﾄﾞｳ,ﾋﾛｵﾁｮｳ,FALSE,01
01643,北海道,幕別町,ﾎｯｶｲﾄﾞｳ,ﾏｸﾍﾞﾂﾁｮｳ,FALSE,01
01644,北海道,池田町,ﾎｯｶｲﾄﾞｳ,ｲｹﾀﾞﾁｮｳ,FALSE,01
01645,北海道,豊頃町,ﾎｯｶｲﾄﾞｳ,ﾄﾖｺﾛﾁｮｳ,FALSE,01
01646,北海道,本別町,ﾎｯｶｲﾄﾞｳ,ﾎﾝﾍﾞﾂﾁｮｳ,FALSE,01
01647,北海道,足寄町,ﾎｯｶｲﾄﾞｳ,ｱｼｮﾛﾁｮｳ,FALSE,01
01648,北海道,陸別町,ﾎｯｶｲﾄﾞｳ,ﾘｸﾍﾞﾂﾁｮｳ,FALSE,01
01649,北海道,浦幌町,ﾎｯｶｲﾄﾞｳ,ｳﾗﾎﾛﾁｮｳ,FALSE,01
01661,北海道,釧路町,ﾎｯｶｲﾄﾞｳ,ｸｼﾛﾁｮｳ,FALSE,01
01662,北海道,厚岸町,ﾎｯｶｲﾄﾞｳ,ｱｯｹｼﾁｮｳ,FALSE,01
01663,北海道,浜中町,ﾎｯｶｲﾄﾞｳ,ﾊﾏﾅｶﾁｮｳ,FALSE,01
01664,北海道,標茶町,ﾎｯｶｲﾄﾞｳ,ｼﾍﾞﾁｬﾁｮｳ,FALSE,01
01665,北海道,弟子屈町,ﾎｯｶｲﾄﾞｳ,ﾃｼｶｶﾞﾁｮｳ,FALSE,01
01667,北海道,鶴居村,ﾎｯｶｲﾄﾞｳ,ﾂﾙｲﾑﾗ,FALSE,01
01668,北海道,白糠町,ﾎｯｶｲﾄﾞｳ,ｼﾗﾇｶﾁｮｳ,FALSE,01
01691,北海道,別海町,ﾎｯｶｲﾄﾞｳ,ﾍﾞﾂｶｲﾁｮｳ,FALSE,01
01692,北海道,中標津町,ﾎｯｶｲﾄﾞｳ,ﾅｶｼﾍﾞﾂﾁｮｳ,FALSE,01
01693,北海道,標津町,ﾎｯｶｲﾄﾞｳ,ｼﾍﾞﾂﾁｮｳ,FALSE,01
01694,北海道,羅臼町,ﾎｯｶｲﾄﾞｳ,ﾗｳｽﾁｮｳ,FALSE,01
01695,北海道,色丹村,ﾎｯｶｲﾄﾞｳ,ｼｺﾀﾝﾑﾗ,FALSE,01
01696,北海道,泊村,ﾎｯｶｲﾄﾞｳ,ﾄﾏﾘﾑﾗ,FALSE,01
01697,北海道,留夜別村,ﾎｯｶｲﾄﾞｳ,ﾙﾔﾍﾞﾂﾑﾗ,FALSE,01
01698,北海道,留別村,ﾎｯｶｲﾄﾞｳ,ﾙﾍﾞﾂﾑﾗ,FALSE,01
01699,北海道,紗那村,ﾎｯｶｲﾄﾞｳ,ｼｬﾅﾑﾗ,FALSE,01
01700,北海道,蘂取村,ﾎｯｶｲﾄﾞｳ,ｼﾍﾞﾄﾛﾑﾗ,FALSE,01
02000,青森県,,ｱｵﾓﾘｹﾝ,,TRUE,02
02201,青森県,青森市,ｱｵﾓﾘｹﾝ,ｱｵﾓﾘｼ,FALSE,02
02202,青森県,弘前市,ｱｵﾓﾘｹﾝ,ﾋﾛｻｷｼ,FALSE,02
02203,青森県,八戸市,ｱｵﾓﾘｹﾝ,ﾊﾁﾉﾍｼ,FALSE,02
02204,青森県,黒石市,ｱｵﾓﾘｹﾝ,ｸﾛｲｼｼ,FALSE,02
02205,青森県,五所川原市,ｱｵﾓﾘｹﾝ,ｺﾞｼｮｶﾞﾜﾗｼ,FALSE,02
02206,青森県,十和田市,ｱｵﾓﾘｹﾝ,ﾄﾜﾀﾞｼ,FALSE,02
02207,青森県,三沢市,ｱｵﾓﾘｹﾝ,ﾐｻﾜｼ,FALSE,02
02208,青森県,むつ市,ｱｵﾓﾘｹﾝ,ﾑﾂｼ,FALSE,02
02209,青森県,つがる市,ｱｵﾓﾘｹﾝ,ﾂｶﾞﾙｼ,FALSE,02
02210,青森県,平川市,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,FALSE,02
02301,青森県,平内町,ｱｵﾓﾘｹﾝ,ﾋﾗﾅｲﾏﾁ,FALSE,02
02303,青森県,今別町,ｱｵﾓﾘｹﾝ,ｲﾏﾍﾞﾂﾏﾁ,FALSE,02
02304,青森県,蓬田村,ｱｵﾓﾘｹﾝ,ﾖﾓｷﾞﾀﾑﾗ,FALSE,02
02307,青森県,外ヶ浜町,ｱｵﾓﾘｹﾝ,ｿﾄｶﾞﾊﾏﾏﾁ,FALSE,02
02321,青森県,鰺ヶ沢町,ｱｵﾓﾘｹﾝ,ｱｼﾞｶﾞｻﾜﾏﾁ,FALSE,02
02323,青森県,深浦町,ｱｵﾓﾘｹﾝ,ﾌｶｳﾗﾏﾁ,FALSE,02
02343,青森県,西目屋村,ｱｵﾓﾘｹﾝ,ﾆｼﾒﾔﾑﾗ,FALSE,02
02361,青森県,藤崎町,ｱｵﾓﾘｹﾝ,ﾌｼﾞｻｷﾏﾁ,FALSE,02
02362,青森県,大鰐町,ｱｵﾓﾘｹﾝ,ｵｵﾜﾆﾏﾁ,FALSE,02
02367,青森県,田舎館村,ｱｵﾓﾘｹﾝ,ｲﾅｶﾀﾞﾃﾑﾗ,FALSE,02
02381,青森県,板柳町,ｱｵﾓﾘｹﾝ,ｲﾀﾔﾅｷﾞﾏﾁ,FALSE,02
02384,青森県,鶴田町,ｱｵﾓﾘｹﾝ,ﾂﾙﾀﾏﾁ,FALSE,02
02387,青森県,中泊町,ｱｵﾓﾘｹﾝ,ﾅｶﾄﾞﾏﾘﾏﾁ,FALSE,02
02401,青森県,野辺地町,ｱｵﾓﾘｹﾝ,ﾉﾍｼﾞﾏﾁ,FALSE,02
02402,青森県,七戸町,ｱｵﾓﾘｹﾝ,ｼﾁﾉﾍﾏﾁ,FALSE,02
02405,青森県,六戸町,ｱｵﾓﾘｹﾝ,ﾛｸﾉﾍﾏﾁ,FALSE,02
02406,青森県,横浜町,ｱｵﾓﾘｹﾝ,ﾖｺﾊﾏﾏﾁ,FALSE,02
02408,青森県,東北町,ｱｵﾓﾘｹﾝ,ﾄｳﾎｸﾏﾁ,FALSE,02
02411,青森県,六ヶ所村,ｱｵﾓﾘｹﾝ,ﾛｯｶｼｮﾑﾗ,FALSE,02
02412,青森県,おいらせ町,ｱｵﾓﾘｹﾝ,ｵｲﾗｾﾁｮｳ,FALSE,02
02423,青森県,大間町,ｱｵﾓﾘｹﾝ,ｵｵﾏﾏﾁ,FALSE,02
02424,青森県,東通村,ｱｵﾓﾘｹﾝ,ﾋｶﾞｼﾄﾞｵﾘﾑﾗ,FALSE,02
02425,青森県,風間浦村,ｱｵﾓﾘｹﾝ,ｶｻﾞﾏｳﾗﾑﾗ,FALSE,02
02426,青森県,佐井村,ｱｵﾓﾘｹﾝ,ｻｲﾑﾗ,FALSE,02
02441,青森県,三戸町,ｱｵﾓﾘｹﾝ,ｻﾝﾉﾍﾏﾁ,FALSE,02
02442,青森県,五戸町,ｱｵﾓﾘｹﾝ,ｺﾞﾉﾍﾏﾁ,FALSE,02
